name	zipCode
Vrasene 	9120
Doel 	9130
Kallo 	9130
Kieldrecht 	9130
Verrebroek 	9130
Elversele 	9140
Steendorp 	9140
Temse 	9140
Tielrode 	9140
Bazel 	9150
Kruibeke 	9150
Rupelmonde 	9150
Daknam 	9160
Eksaarde 	9160
Lokeren 	9160
De Klinge 	9170
Meerdonk 	9170
Sint-Gillis-Waas 	9170
Sint-Pauwels 	9170
Moerbeke-Waas 	9180
Wachtebeke 	9185
Kemzeke 	9190
Stekene 	9190
Appels 	9200
Baasrode 	9200
Dendermonde 	9200
Grembergen 	9200
Mespelare 	9200
Oudegem 	9200
Schoonaarde 	9200
Sint-Gillis-bij-Dendermonde 	9200
Hamme 	9220
Moerzeke 	9220
Massemen 	9230
Westrem 	9230
Wetteren 	9230
Zele 	9240
Waasmunster 	9250
Buggenhout 	9255
Opdorp 	9255
Schellebelle 	9260
Serskamp 	9260
Wichelen 	9260
Kalken 	9270
Laarne 	9270
Denderbelle 	9280
Lebbeke 	9280
Wieze 	9280
Berlare 	9290
Overmere 	9290
Uitbergen 	9290
Aalst 	9300
Gijzegem 	9308
Hofstade 	9308
Baardegem 	9310
Herdersem 	9310
Meldert 	9310
Moorsel 	9310
Erembodegem 	9320
Nieuwerkerken 	9320
Impe 	9340
Lede 	9340
Oordegem 	9340
Smetlede 	9340
Wanzele 	9340
Appelterre-Eichem 	9400
Denderwindeke 	9400
Lieferinge 	9400
Nederhasselt 	9400
Ninove 	9400
Okegem 	9400
Voorde 	9400
Pollare 	9401
Meerbeke 	9402
Neigem 	9403
Aspelare 	9404
Outer 	9406
Aaigem 	9420
Bambrugge 	9420
Burst 	9420
Erondegem 	9420
Erpe 	9420
Erpe-Mere 	9420
Mere 	9420
Ottergem 	9420
Vlekkem 	9420
Denderhoutem 	9450
Haaltert 	9450
Heldergem 	9450
Kerksken 	9451
Denderleeuw 	9470
Iddergem 	9472
Welle 	9473
Geraardsbergen 	9500
Goeferdinge 	9500
Moerbeke 	9500
Nederboelare 	9500
Onkerzele 	9500
Ophasselt 	9500
Overboelare 	9500
Viane 	9500
Zarlardinge 	9500
Grimminge 	9506
Idegem 	9506
Nieuwenhove 	9506
Schendelbeke 	9506
Smeerebbe-Vloerzegem 	9506
Waarbeke 	9506
Zandbergen 	9506
Bavegem 	9520
Oombergen 	9520
Sint-Lievens-Houtem 	9520
Vlierzele 	9520
Zonnegem 	9520
Letterhoutem 	9521
Herzele 	9550
Hillegem 	9550
Sint-Antelinks 	9550
Sint-Lievens-Esse 	9550
Steenhuize-Wijnhuize 	9550
Woubrechtegem 	9550
Ressegem 	9551
Borsbeke 	9552
Deftinge 	9570
Lierde 	9570
Sint-Maria-Lierde 	9570
Hemelveerdegem 	9571
Sint-Martens-Lierde 	9572
Renaix 	9600
Ronse 	9600
Elene 	9620
Erwetegem 	9620
Godveerdegem 	9620
Grotenberge 	9620
Leeuwergem 	9620
Oombergen 	9620
Sint-Goriks-Oudenhove 	9620
Sint-Maria-Oudenhove 	9620
Strijpen 	9620
Velzeke-Ruddershove 	9620
Zottegem 	9620
Beerlegem 	9630
Dikkele 	9630
Hundelgem 	9630
Meilegem 	9630
Munkzwalm 	9630
Paulatem 	9630
Roborst 	9630
Rozebeke 	9630
Sint-Blasius-Boekel 	9630
Sint-Denijs-Boekel 	9630
Sint-Maria-Latem 	9630
Zwalm 	9630
Nederzwalm-Hermelgem 	9636
Brakel 	9660
Elst 	9660
Everbeek 	9660
Michelbeke 	9660
Nederbrakel 	9660
Opbrakel 	9660
Sint-Maria-Oudenhove 	9660
Zegelsem 	9660
Parike 	9661
Horebeke 	9667
Sint-Kornelis-Horebeke 	9667
Sint-Maria-Horebeke 	9667
Etikhove 	9680
Maarke-Kerkem 	9680
Maarkedal 	9680
Nukerke 	9681
Schorisse 	9688
Berchem 	9690
Kluisbergen 	9690
Kwaremont 	9690
Ruien 	9690
Zulzeke 	9690
Bevere 	9700
Edelare 	9700
Eine 	9700
Ename 	9700
Heurne 	9700
Leupegem 	9700
Mater 	9700
Melden 	9700
Mullem 	9700
Nederename 	9700
Ooike 	9700
Oudenaarde 	9700
Volkegem 	9700
Welden 	9700
Huise 	9750
Ouwegem 	9750
Zingem 	9750
Kruishoutem 	9770
Nokere 	9771
Wannegem-Lede 	9772
Elsegem 	9790
Moregem 	9790
Ooike 	9790
Petegem-aan-de-Schelde 	9790
Wortegem 	9790
Wortegem-Petegem 	9790
Astene 	9800
Bachte-Maria-Leerne 	9800
Deinze 	9800
Gottem 	9800
Grammene 	9800
Meigem 	9800
Petegem-aan-de-Leie 	9800
Sint-Martens-Leerne 	9800
Vinkt 	9800
Wontergem 	9800
Zeveren 	9800
Eke 	9810
Nazareth 	9810
Bottelare 	9820
Lemberge 	9820
Melsen 	9820
Merelbeke 	9820
Munte 	9820
Schelderode 	9820
Sint-Martens-Latem 	9830
Deurle 	9831
De Pinte 	9840
Zevergem 	9840
Hansbeke 	9850
Landegem 	9850
Merendree 	9850
Nevele 	9850
Poesele 	9850
Vosselare 	9850
Balegem 	9860
Gijzenzele 	9860
Landskouter 	9860
Moortsele 	9860
Oosterzele 	9860
Scheldewindeke 	9860
Machelen 	9870
Olsene 	9870
Zulte 	9870
Aalter 	9880
Lotenhulle 	9880
Poeke 	9880
Bellem 	9881
Asper 	9890
Baaigem 	9890
Dikkelvenne 	9890
Gavere 	9890
Semmerzake 	9890
Vurste 	9890
Eeklo 	9900
Knesselare 	9910
Ursel 	9910
Lovendegem 	9920
Vinderhoute 	9921
Zomergem 	9930
Oostwinkel 	9931
Ronsele 	9932
Ertvelde 	9940
Evergem 	9940
Kluizen 	9940
Sleidinge 	9940
Waarschoot 	9950
Assenede 	9960
Boekhoute 	9961
Bassevelde 	9968
Oosteeklo 	9968
Kaprijke 	9970
Lembeke 	9971
Sint-Laureins 	9980
Sint-Margriete 	9981
Sint-Jan-in-Eremo 	9982
Waterland-Oudeman 	9988
Watervliet 	9988
Maldegem 	9990
Adegem 	9991
Middelburg 	9992
